web-scraper-order,web-scraper-start-url,category-link-0,category-link-0-href,category-link-1,category-link-1-href,category-link-2,category-link-2-href,category-link-3,category-link-3-href,category-link-4,category-link-4-href,category-link-5,category-link-5-href,category-link-6,category-link-6-href,pagination-selector,name,data,data2,discount,data3,data4,description,image-src,description2
"1755862645-123","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","ADILENIUM SEASON 4 TEAMGEIST DENIM JOGGER","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/287546d6d9a24e9cb798e73cf73b35e3_9366/adilenium-season-4-teamgeist-denim-jogger.jpg","Men Lifestyle"
"1755862645-124","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","adidas Originals Trefoil Car Tee","","","","","Price","2 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/68682ec842e241e59a06274466791365_9366/adidas-originals-trefoil-car-tee.jpg","Men Lifestyle"
"1755862645-125","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Wilshire SS Tee","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/018b976c544f4cc38faa1a2007efb9d5_9366/wilshire-ss-tee.jpg","originals"
"1755862645-126","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adicolor Denim Firebird Shorts","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/adb052b0f3a1484e91dc284ecefd4e6d_9366/adicolor-denim-firebird-shorts.jpg","Men originals"
"1755862645-127","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","adidas Originals Trefoil Car Tee","","","","","Price","2 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/f00f1572fa8d4270b389c7ac552c6e75_9366/adidas-originals-trefoil-car-tee.jpg","Men Lifestyle"
"1755862645-128","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Santa Monica Sweatpants","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/dd9d32819ddd484c8f3bc47dee9b4d9a_9366/santa-monica-sweatpants.jpg","originals"
"1755862645-129","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Long Beach Nylon Short","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/7aedb366805a4d4d9a7cf33175871b57_9366/long-beach-nylon-short.jpg","originals"
"1755862645-130","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","La Cienega SS Sports Tee","","","","","Price","2 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/ab678038ce0246818856705f50713ae9_9366/la-cienega-ss-sports-tee.jpg","originals"
"1755862645-131","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","La Cienega LS Sports Tee","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/3b11ad919b5d46b79c1aaf9dcc72603e_9366/la-cienega-ls-sports-tee.jpg","originals"
"1755862645-132","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Wilshire LS Tee","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/33c8432f5ca04bdd902151f3485766f2_9366/wilshire-ls-tee.jpg","originals"
"1755862645-133","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adilenium Season 4 Teamgeist Printed Jersey","","","","","Price","2 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/5d60ca874341478b9b29c610bf224d12_9366/adilenium-season-4-teamgeist-printed-jersey.jpg","Men originals"
"1755862645-134","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adilenium Season 4 Teamgeist Printed Jersey","","","","","Price","2 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/c84afb2df13b4281b20cc3c7a6b54bba_9366/adilenium-season-4-teamgeist-printed-jersey.jpg","Men originals"
"1755862645-135","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adilenium Season 4 Teamgeist Track Top","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/a1d0844fa6474538b9d6675085e1f0f6_9366/adilenium-season-4-teamgeist-track-top.jpg","Men originals"
"1755862645-136","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adilenium Season 4 Teamgeist Track Pants","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/83e8216871494675978b5188f471aa7c_9366/adilenium-season-4-teamgeist-track-pants.jpg","Men originals"
"1755862645-137","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Monogram Track Top","","","","","Price","3 colours","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/22e56383c9eb471bb6c577d80c5563ce_9366/monogram-track-top.jpg","Men originals"
"1755862645-138","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","90s Football Graphic Tee","","","","","Price","","https://assets.adidas.com/images/w_383,h_383,f_auto,q_auto,fl_lossy,c_fill,g_auto/d7e56bd772d742bf8751a891e70de8dc_9366/90s-football-graphic-tee.jpg","Men originals"
"1755862645-139","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Adams Blvd Fleece Jacket","","","","","Price","","","originals"
"1755862645-140","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Venice Wind Jacket","","","","","Price","","","originals"
"1755862645-141","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Firebird Loose Leopard Track Pants","","","","","Price","","","Men Lifestyle"
"1755862645-142","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Front Stripes Woven Cargo Pants","","","","","Price","","","Men originals"
"1755862645-143","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","ADILENIUM SEASON 4 TEAMGEIST DENIM JOGGER","","","","","Price","","","Men Lifestyle"
"1755862645-144","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Santa Monica Crewneck","","","","","Price","","","originals"
"1755862645-145","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","adidas Adicolor woven drill pant","","","","","Price","","","Men Lifestyle"
"1755862645-146","https://www.adidas.co.in/","Price₹9 999.00Superstar II ShoesOriginals","https://www.adidas.co.in/superstar-ii-shoes/IH8659.html","SHOES","https://www.adidas.co.in/shoes","OTHER SPORTS","https://www.adidas.co.in/sport_shoes","BASKETBALL","https://www.adidas.co.in/basketball-shoes","","https://www.adidas.co.in/rivalry-lux-low-shoes/IF7185.html","Originals","https://www.adidas.co.in/originals","Shop Men","https://www.adidas.co.in/men-superstar","https://www.adidas.co.in/men-originals-clothing","Santa Monica Sweatpants","","","","","Price","","","originals"
